event_uuid,event_sequence,event_type,event_threadId,event_hostId,event_timestampNanos,event_name,event_parameters,event_properties,file_object_uuid,file_object_sequence,file_object_type,file_object_threadId,file_object_hostId,file_object_timestampNanos,file_object_name,file_object_parameters,file_object_properties
D415A9DA-08FD-5F70-ADEB-30176F07F88B,18672881,EVENT_FCNTL,100106,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,1523432874730745630,aue_fcntl,"[{'size': -1, 'type': 'VALUE_TYPE_CONTROL', 'valueDataType': 'VALUE_DATA_TYPE_INT', 'isNull': False, 'name': {'string': 'cmd'}, 'runtimeDataType': None, 'valueBytes': {'bytes': '03'}, 'provenance': None, 'tag': None, 'components': None}]","{'host': '83c8ed1f-5045-dbcd-b39f-918f0df4f851', 'return_value': '2', 'fd': '3', 'exec': 'python2.7', 'ppid': '1'}",,,,,,,,[],{}
C56535DF-533B-5B34-92F6-6A76C6F4F08F,18672882,EVENT_FCNTL,100106,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,1523432874730745630,aue_fcntl,"[{'size': -1, 'type': 'VALUE_TYPE_CONTROL', 'valueDataType': 'VALUE_DATA_TYPE_INT', 'isNull': False, 'name': {'string': 'cmd'}, 'runtimeDataType': None, 'valueBytes': {'bytes': '04'}, 'provenance': None, 'tag': None, 'components': None}]","{'host': '83c8ed1f-5045-dbcd-b39f-918f0df4f851', 'return_value': '0', 'fd': '4', 'exec': 'python2.7', 'ppid': '1'}",,,,,,,,[],{}
1E6A3C55-C00E-599A-A1DE-BC1B6F59D830,18672883,EVENT_CLOSE,100106,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,1523432875720747472,aue_close,[],"{'host': '83c8ed1f-5045-dbcd-b39f-918f0df4f851', 'return_value': '0', 'fd': '17', 'exec': 'python2.7', 'ppid': '1'}",,,,,,,,[],{}
39A5FCEB-967F-5F92-8566-F7ED74B5288A,18672884,EVENT_CLOSE,100106,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,1523432875720747472,aue_close,[],"{'host': '83c8ed1f-5045-dbcd-b39f-918f0df4f851', 'return_value': '0', 'fd': '28', 'exec': 'python2.7', 'ppid': '1'}",,,,,,,,[],{}
,,,,,,,[],{},A578A663-3D5C-11E8-B8CE-15D78AC88FB6,,FILE_OBJECT_UNIX_SOCKET,,,,,[],{}
,,,,,,,[],{},A578A600-3D5C-11E8-B8CE-15D78AC88FB6,,FILE_OBJECT_UNIX_SOCKET,,,,,[],{}
3BCCB362-9D9C-5B75-A03E-E5657FDCD931,18672885,EVENT_CREATE_OBJECT,100106,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,1523432875720747472,aue_socketpair,[],"{'host': '83c8ed1f-5045-dbcd-b39f-918f0df4f851', 'ret_fd2': '28', 'ret_fd1': '17', 'return_value': '0', 'exec': 'python2.7', 'ppid': '1'}",,,,,,,,[],{}
B9003279-5D5B-5F83-A84D-8E35A1CA453A,18672886,EVENT_FCNTL,100106,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,1523432875720747472,aue_fcntl,"[{'size': -1, 'type': 'VALUE_TYPE_CONTROL', 'valueDataType': 'VALUE_DATA_TYPE_INT', 'isNull': False, 'name': {'string': 'cmd'}, 'runtimeDataType': None, 'valueBytes': {'bytes': '03'}, 'provenance': None, 'tag': None, 'components': None}]","{'host': '83c8ed1f-5045-dbcd-b39f-918f0df4f851', 'return_value': '2', 'fd': '3', 'exec': 'python2.7', 'ppid': '1'}",,,,,,,,[],{}
59A564AC-68DD-5951-AD8A-3262D535CE70,18672887,EVENT_FCNTL,100106,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,1523432875720747472,aue_fcntl,"[{'size': -1, 'type': 'VALUE_TYPE_CONTROL', 'valueDataType': 'VALUE_DATA_TYPE_INT', 'isNull': False, 'name': {'string': 'cmd'}, 'runtimeDataType': None, 'valueBytes': {'bytes': '04'}, 'provenance': None, 'tag': None, 'components': None}]","{'host': '83c8ed1f-5045-dbcd-b39f-918f0df4f851', 'return_value': '0', 'fd': '4', 'exec': 'python2.7', 'ppid': '1'}",,,,,,,,[],{}
5BB211DE-2930-52E8-80F3-F55E545923CD,18672888,EVENT_FCNTL,100106,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,1523432875720747472,aue_fcntl,"[{'size': -1, 'type': 'VALUE_TYPE_CONTROL', 'valueDataType': 'VALUE_DATA_TYPE_INT', 'isNull': False, 'name': {'string': 'cmd'}, 'runtimeDataType': None, 'valueBytes': {'bytes': '03'}, 'provenance': None, 'tag': None, 'components': None}]","{'host': '83c8ed1f-5045-dbcd-b39f-918f0df4f851', 'return_value': '2', 'fd': '3', 'exec': 'python2.7', 'ppid': '1'}",,,,,,,,[],{}
EA24F82D-57FD-5A83-85D7-9871CEE123AA,18672889,EVENT_FCNTL,100106,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,1523432875720747472,aue_fcntl,"[{'size': -1, 'type': 'VALUE_TYPE_CONTROL', 'valueDataType': 'VALUE_DATA_TYPE_INT', 'isNull': False, 'name': {'string': 'cmd'}, 'runtimeDataType': None, 'valueBytes': {'bytes': '04'}, 'provenance': None, 'tag': None, 'components': None}]","{'host': '83c8ed1f-5045-dbcd-b39f-918f0df4f851', 'return_value': '0', 'fd': '4', 'exec': 'python2.7', 'ppid': '1'}",,,,,,,,[],{}
C1256D95-D760-5FB8-9292-2A3404E9408E,18672890,EVENT_CLOSE,100106,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,1523432876730745178,aue_close,[],"{'host': '83c8ed1f-5045-dbcd-b39f-918f0df4f851', 'return_value': '0', 'fd': '17', 'exec': 'python2.7', 'ppid': '1'}",,,,,,,,[],{}
63D74085-66A6-57D1-A2B0-EB10275EC692,18672891,EVENT_CLOSE,100106,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,1523432876730745178,aue_close,[],"{'host': '83c8ed1f-5045-dbcd-b39f-918f0df4f851', 'return_value': '0', 'fd': '28', 'exec': 'python2.7', 'ppid': '1'}",,,,,,,,[],{}
,,,,,,,[],{},A612C2C4-3D5C-11E8-B8CE-15D78AC88FB6,,FILE_OBJECT_UNIX_SOCKET,,,,,[],{}
,,,,,,,[],{},A612C261-3D5C-11E8-B8CE-15D78AC88FB6,,FILE_OBJECT_UNIX_SOCKET,,,,,[],{}
3EBAE0FA-D203-5E3F-B2AE-A096687C421D,18672892,EVENT_CREATE_OBJECT,100106,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,1523432876730745178,aue_socketpair,[],"{'host': '83c8ed1f-5045-dbcd-b39f-918f0df4f851', 'ret_fd2': '28', 'ret_fd1': '17', 'return_value': '0', 'exec': 'python2.7', 'ppid': '1'}",,,,,,,,[],{}
DF93E2E2-8525-5C91-946E-6913EF772164,18672893,EVENT_FCNTL,100106,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,1523432876730745178,aue_fcntl,"[{'size': -1, 'type': 'VALUE_TYPE_CONTROL', 'valueDataType': 'VALUE_DATA_TYPE_INT', 'isNull': False, 'name': {'string': 'cmd'}, 'runtimeDataType': None, 'valueBytes': {'bytes': '03'}, 'provenance': None, 'tag': None, 'components': None}]","{'host': '83c8ed1f-5045-dbcd-b39f-918f0df4f851', 'return_value': '2', 'fd': '3', 'exec': 'python2.7', 'ppid': '1'}",,,,,,,,[],{}
BF9A4D9E-7793-5114-86EC-79E5C047EC4E,18672894,EVENT_FCNTL,100106,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,1523432876730745178,aue_fcntl,"[{'size': -1, 'type': 'VALUE_TYPE_CONTROL', 'valueDataType': 'VALUE_DATA_TYPE_INT', 'isNull': False, 'name': {'string': 'cmd'}, 'runtimeDataType': None, 'valueBytes': {'bytes': '04'}, 'provenance': None, 'tag': None, 'components': None}]","{'host': '83c8ed1f-5045-dbcd-b39f-918f0df4f851', 'return_value': '0', 'fd': '4', 'exec': 'python2.7', 'ppid': '1'}",,,,,,,,[],{}
F0427C72-AD50-50D4-8DC2-4F5ED3CBAFA2,18672895,EVENT_FCNTL,100106,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,1523432876730745178,aue_fcntl,"[{'size': -1, 'type': 'VALUE_TYPE_CONTROL', 'valueDataType': 'VALUE_DATA_TYPE_INT', 'isNull': False, 'name': {'string': 'cmd'}, 'runtimeDataType': None, 'valueBytes': {'bytes': '03'}, 'provenance': None, 'tag': None, 'components': None}]","{'host': '83c8ed1f-5045-dbcd-b39f-918f0df4f851', 'return_value': '2', 'fd': '3', 'exec': 'python2.7', 'ppid': '1'}",,,,,,,,[],{}
02A1EB51-09EA-5693-8CE7-C7E7EC50713F,18672896,EVENT_FCNTL,100106,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,1523432876730745178,aue_fcntl,"[{'size': -1, 'type': 'VALUE_TYPE_CONTROL', 'valueDataType': 'VALUE_DATA_TYPE_INT', 'isNull': False, 'name': {'string': 'cmd'}, 'runtimeDataType': None, 'valueBytes': {'bytes': '04'}, 'provenance': None, 'tag': None, 'components': None}]","{'host': '83c8ed1f-5045-dbcd-b39f-918f0df4f851', 'return_value': '0', 'fd': '4', 'exec': 'python2.7', 'ppid': '1'}",,,,,,,,[],{}
EA810772-1557-5A5F-BEDF-AA6F2E931E51,18672897,EVENT_CLOSE,100106,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,1523432877720748511,aue_close,[],"{'host': '83c8ed1f-5045-dbcd-b39f-918f0df4f851', 'return_value': '0', 'fd': '17', 'exec': 'python2.7', 'ppid': '1'}",,,,,,,,[],{}
B259C7F1-ADF9-58C0-BAB7-60B30866D8FB,18672898,EVENT_CLOSE,100106,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,1523432877720748511,aue_close,[],"{'host': '83c8ed1f-5045-dbcd-b39f-918f0df4f851', 'return_value': '0', 'fd': '28', 'exec': 'python2.7', 'ppid': '1'}",,,,,,,,[],{}
,,,,,,,[],{},A6A9C476-3D5C-11E8-B8CE-15D78AC88FB6,,FILE_OBJECT_UNIX_SOCKET,,,,,[],{}
,,,,,,,[],{},A6A9C418-3D5C-11E8-B8CE-15D78AC88FB6,,FILE_OBJECT_UNIX_SOCKET,,,,,[],{}
0ED4B11E-F966-5969-8C0B-B34148D393D2,18672899,EVENT_CREATE_OBJECT,100106,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,1523432877720748511,aue_socketpair,[],"{'host': '83c8ed1f-5045-dbcd-b39f-918f0df4f851', 'ret_fd2': '28', 'ret_fd1': '17', 'return_value': '0', 'exec': 'python2.7', 'ppid': '1'}",,,,,,,,[],{}
6B93CB9D-5C9C-509F-89A2-353EC10B67ED,18672900,EVENT_FCNTL,100106,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,1523432877720748511,aue_fcntl,"[{'size': -1, 'type': 'VALUE_TYPE_CONTROL', 'valueDataType': 'VALUE_DATA_TYPE_INT', 'isNull': False, 'name': {'string': 'cmd'}, 'runtimeDataType': None, 'valueBytes': {'bytes': '03'}, 'provenance': None, 'tag': None, 'components': None}]","{'host': '83c8ed1f-5045-dbcd-b39f-918f0df4f851', 'return_value': '2', 'fd': '3', 'exec': 'python2.7', 'ppid': '1'}",,,,,,,,[],{}
A654C75E-57F7-57BE-BD11-86BACC756198,18672901,EVENT_FCNTL,100106,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,1523432877720748511,aue_fcntl,"[{'size': -1, 'type': 'VALUE_TYPE_CONTROL', 'valueDataType': 'VALUE_DATA_TYPE_INT', 'isNull': False, 'name': {'string': 'cmd'}, 'runtimeDataType': None, 'valueBytes': {'bytes': '04'}, 'provenance': None, 'tag': None, 'components': None}]","{'host': '83c8ed1f-5045-dbcd-b39f-918f0df4f851', 'return_value': '0', 'fd': '4', 'exec': 'python2.7', 'ppid': '1'}",,,,,,,,[],{}
48DD11F9-4D5C-55AF-A35E-2E4AF8770392,18672902,EVENT_FCNTL,100106,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,1523432877720748511,aue_fcntl,"[{'size': -1, 'type': 'VALUE_TYPE_CONTROL', 'valueDataType': 'VALUE_DATA_TYPE_INT', 'isNull': False, 'name': {'string': 'cmd'}, 'runtimeDataType': None, 'valueBytes': {'bytes': '03'}, 'provenance': None, 'tag': None, 'components': None}]","{'host': '83c8ed1f-5045-dbcd-b39f-918f0df4f851', 'return_value': '2', 'fd': '3', 'exec': 'python2.7', 'ppid': '1'}",,,,,,,,[],{}
EC7471F7-36DC-54DB-B0A2-F7E9BCD276A2,18672903,EVENT_FCNTL,100106,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,1523432877720748511,aue_fcntl,"[{'size': -1, 'type': 'VALUE_TYPE_CONTROL', 'valueDataType': 'VALUE_DATA_TYPE_INT', 'isNull': False, 'name': {'string': 'cmd'}, 'runtimeDataType': None, 'valueBytes': {'bytes': '04'}, 'provenance': None, 'tag': None, 'components': None}]","{'host': '83c8ed1f-5045-dbcd-b39f-918f0df4f851', 'return_value': '0', 'fd': '4', 'exec': 'python2.7', 'ppid': '1'}",,,,,,,,[],{}
,,,,,,,[],{},,,,,,,,[],{}
F4D3EB0E-AF96-50C5-8F63-D8DCD5B5CDF5,18672904,EVENT_ACCEPT,100112,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,1523432877850746546,aue_accept,[],"{'return_value': '9', 'address': '128.55.12.167', 'port': '45860', 'host': '83c8ed1f-5045-dbcd-b39f-918f0df4f851', 'ret_fd1': '9', 'fd': '7', 'exec': 'inetd', 'ppid': '1'}",,,,,,,,[],{}
,,,,,,,[],{},,,,,,,,[],{}
A2F0E821-6CCC-52BD-B61B-8BDF2ADE387F,18672905,EVENT_FORK,100112,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,1523432877850746546,aue_fork,[],"{'host': '83c8ed1f-5045-dbcd-b39f-918f0df4f851', 'return_value': '98325', 'exec': 'inetd', 'arg_pid': '98325', 'ppid': '1'}",,,,,,,,[],{}
C220E7F9-D202-50E5-B192-235706940C1C,18672906,EVENT_CLOSE,100292,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,1523432877850746546,aue_close,[],"{'host': '83c8ed1f-5045-dbcd-b39f-918f0df4f851', 'return_value': '0', 'fd': '4', 'exec': 'inetd', 'ppid': '980'}",,,,,,,,[],{}
36B9314F-4E42-5663-A1B3-B979CE478E4C,18672907,EVENT_CLOSE,100292,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,1523432877850746546,aue_close,[],"{'host': '83c8ed1f-5045-dbcd-b39f-918f0df4f851', 'return_value': '0', 'fd': '3', 'exec': 'inetd', 'ppid': '980'}",,,,,,,,[],{}
DF94B6C1-2D87-5DE3-ABBD-F0956970599C,18672908,EVENT_OPEN,100292,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,1523432877850746546,aue_open_rwtc,"[{'size': -1, 'type': 'VALUE_TYPE_CONTROL', 'valueDataType': 'VALUE_DATA_TYPE_INT', 'isNull': False, 'name': {'string': 'flags'}, 'runtimeDataType': None, 'valueBytes': {'bytes': '00'}, 'provenance': None, 'tag': None, 'components': None}, {'size': -1, 'type': 'VALUE_TYPE_CONTROL', 'valueDataType': 'VALUE_DATA_TYPE_INT', 'isNull': False, 'name': {'string': 'mode'}, 'runtimeDataType': None, 'valueBytes': {'bytes': '01B6'}, 'provenance': None, 'tag': None, 'components': None}]","{'host': '83c8ed1f-5045-dbcd-b39f-918f0df4f851', 'ret_fd1': '3', 'return_value': '3', 'exec': 'inetd', 'ppid': '980'}",,,,,,,,[],{}
51CB7BD5-D257-5FCD-84FE-35A0987EFD57,18672909,EVENT_READ,100292,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,1523432877850746546,aue_read,[],"{'host': '83c8ed1f-5045-dbcd-b39f-918f0df4f851', 'partial_path': '/etc/hosts.allow', 'fd': '3', 'exec': 'inetd', 'ppid': '980'}",,,,,,,,[],{}
72E91E27-E79A-57E0-9467-E5A977C1CED9,18672910,EVENT_CLOSE,100292,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,1523432877850746546,aue_close,[],"{'host': '83c8ed1f-5045-dbcd-b39f-918f0df4f851', 'return_value': '0', 'fd': '3', 'exec': 'inetd', 'ppid': '980'}",,,,,,,,[],{}
83069C95-83EA-5989-8FB5-94BAA4709F70,18672911,EVENT_FCNTL,100292,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,1523432877850746546,aue_fcntl,"[{'size': -1, 'type': 'VALUE_TYPE_CONTROL', 'valueDataType': 'VALUE_DATA_TYPE_INT', 'isNull': False, 'name': {'string': 'cmd'}, 'runtimeDataType': None, 'valueBytes': {'bytes': '02'}, 'provenance': None, 'tag': None, 'components': None}]","{'host': '83c8ed1f-5045-dbcd-b39f-918f0df4f851', 'return_value': '0', 'fd': '2', 'exec': 'inetd', 'ppid': '980'}",,,,,,,,[],{}
16684E70-7B4F-5B3B-BC0A-BD8AB920CF66,18672912,EVENT_OPEN,100292,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,1523432877850746546,aue_open_rwtc,"[{'size': -1, 'type': 'VALUE_TYPE_CONTROL', 'valueDataType': 'VALUE_DATA_TYPE_INT', 'isNull': False, 'name': {'string': 'flags'}, 'runtimeDataType': None, 'valueBytes': {'bytes': '100000'}, 'provenance': None, 'tag': None, 'components': None}, {'size': -1, 'type': 'VALUE_TYPE_CONTROL', 'valueDataType': 'VALUE_DATA_TYPE_INT', 'isNull': False, 'name': {'string': 'mode'}, 'runtimeDataType': None, 'valueBytes': {'bytes': '00'}, 'provenance': None, 'tag': None, 'components': None}]","{'host': '83c8ed1f-5045-dbcd-b39f-918f0df4f851', 'ret_fd1': '3', 'return_value': '3', 'exec': 'inetd', 'ppid': '980'}",,,,,,,,[],{}
886B995A-7CF0-5F67-98CC-B3035E6F7722,18672913,EVENT_READ,100292,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,1523432877850746546,aue_read,[],"{'host': '83c8ed1f-5045-dbcd-b39f-918f0df4f851', 'partial_path': '/etc/spwd.db', 'fd': '3', 'exec': 'inetd', 'ppid': '980'}",,,,,,,,[],{}
D12846FC-FC44-5CB8-8728-5D9B6403E281,18672914,EVENT_READ,100292,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,1523432877850746546,aue_pread,[],"{'host': '83c8ed1f-5045-dbcd-b39f-918f0df4f851', 'partial_path': '/etc/spwd.db', 'fd': '3', 'exec': 'inetd', 'ppid': '980'}",,,,,,,,[],{}
DE4F1A60-9573-57FF-9502-372997AE5774,18672915,EVENT_READ,100292,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,1523432877850746546,aue_pread,[],"{'host': '83c8ed1f-5045-dbcd-b39f-918f0df4f851', 'partial_path': '/etc/spwd.db', 'fd': '3', 'exec': 'inetd', 'ppid': '980'}",,,,,,,,[],{}
4F560139-7E11-50CF-9488-0B4443CE4549,18672916,EVENT_CLOSE,100292,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,1523432877850746546,aue_close,[],"{'host': '83c8ed1f-5045-dbcd-b39f-918f0df4f851', 'return_value': '0', 'fd': '3', 'exec': 'inetd', 'ppid': '980'}",,,,,,,,[],{}
ABD40F3F-D0B9-5411-B8D5-6E2C1B39EE14,18672917,EVENT_OPEN,100292,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,1523432877850746546,aue_open_rwtc,"[{'size': -1, 'type': 'VALUE_TYPE_CONTROL', 'valueDataType': 'VALUE_DATA_TYPE_INT', 'isNull': False, 'name': {'string': 'flags'}, 'runtimeDataType': None, 'valueBytes': {'bytes': '100000'}, 'provenance': None, 'tag': None, 'components': None}, {'size': -1, 'type': 'VALUE_TYPE_CONTROL', 'valueDataType': 'VALUE_DATA_TYPE_INT', 'isNull': False, 'name': {'string': 'mode'}, 'runtimeDataType': None, 'valueBytes': {'bytes': '00'}, 'provenance': None, 'tag': None, 'components': None}]","{'host': '83c8ed1f-5045-dbcd-b39f-918f0df4f851', 'ret_fd1': '3', 'return_value': '3', 'exec': 'inetd', 'ppid': '980'}",,,,,,,,[],{}
0E7BE12A-C068-5CE0-A133-45C4B10ABA17,18672918,EVENT_READ,100292,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,1523432877850746546,aue_read,[],"{'host': '83c8ed1f-5045-dbcd-b39f-918f0df4f851', 'partial_path': '/etc/login.conf', 'fd': '3', 'exec': 'inetd', 'ppid': '980'}",,,,,,,,[],{}
5769EC85-2654-5710-9F2D-00D2ED38B224,18672919,EVENT_READ,100292,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,1523432877860746878,aue_read,[],"{'host': '83c8ed1f-5045-dbcd-b39f-918f0df4f851', 'partial_path': '/etc/login.conf', 'fd': '3', 'exec': 'inetd', 'ppid': '980'}",,,,,,,,[],{}
33484F5A-DD77-524B-8D95-AD0550C174A9,18672920,EVENT_LSEEK,100292,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,1523432877860746878,aue_lseek,[],"{'host': '83c8ed1f-5045-dbcd-b39f-918f0df4f851', 'fd': '3', 'exec': 'inetd', 'ppid': '980'}",,,,,,,,[],{}
36AC54E8-6E62-5818-ADB6-E0574A253BAE,18672921,EVENT_READ,100292,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,1523432877860746878,aue_read,[],"{'host': '83c8ed1f-5045-dbcd-b39f-918f0df4f851', 'partial_path': '/etc/login.conf', 'fd': '3', 'exec': 'inetd', 'ppid': '980'}",,,,,,,,[],{}
F8C3E4F2-70F8-520C-80ED-ADBB440A3CBD,18672922,EVENT_READ,100292,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,1523432877860746878,aue_read,[],"{'host': '83c8ed1f-5045-dbcd-b39f-918f0df4f851', 'partial_path': '/etc/login.conf', 'fd': '3', 'exec': 'inetd', 'ppid': '980'}",,,,,,,,[],{}
EC6065D2-E576-5ED3-B171-DD9EC04EA51A,18672923,EVENT_CLOSE,100292,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,1523432877860746878,aue_close,[],"{'host': '83c8ed1f-5045-dbcd-b39f-918f0df4f851', 'return_value': '0', 'fd': '3', 'exec': 'inetd', 'ppid': '980'}",,,,,,,,[],{}
6FD9F25A-141C-5CEE-ADE3-57604A3A8700,18672924,EVENT_CHANGE_PRINCIPAL,100292,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,1523432877860746878,aue_setgid,"[{'size': -1, 'type': 'VALUE_TYPE_CONTROL', 'valueDataType': 'VALUE_DATA_TYPE_INT', 'isNull': False, 'name': {'string': 'gid'}, 'runtimeDataType': None, 'valueBytes': {'bytes': '00'}, 'provenance': None, 'tag': None, 'components': None}]","{'host': '83c8ed1f-5045-dbcd-b39f-918f0df4f851', 'return_value': '0', 'arg_gid': '0', 'exec': 'inetd', 'ppid': '980'}",,,,,,,,[],{}
